audio_id,file_name,file_path,duration_seconds,sample_rate,channels,file_size_bytes,bit_depth,file_format,frame_index,start_time,end_time,rms_energy,zero_crossing_rate,average_frequency,frequency_variation,average_pitch,pitch_variation
1,DanNhi_01.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_01.wav,10.0,22050,1,441078,16,wav,35,8.749206349206348,9.249206349206348,0.20806048810482025,0.06104308390022676,1235.4449159661956,0.4074982702732086,590.0,10.227272500797193
1,DanNhi_01.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_01.wav,10.0,22050,1,441078,16,wav,36,8.999183673469387,9.499183673469387,0.19032935798168182,0.07646258503401361,1259.412864957276,0.23601895570755005,586.0,32.72727156658562
1,DanNhi_01.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_01.wav,10.0,22050,1,441078,16,wav,37,9.249160997732426,9.749160997732426,0.12111059576272964,0.062403628117913834,1342.4133816987428,0.240883931517601,440.0,22.499999065788426
1,DanNhi_01.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_01.wav,10.0,22050,1,441078,16,wav,38,9.499138321995465,9.999138321995465,0.15499676764011383,0.04888888888888889,1252.520388974839,0.4657358229160309,440.0,20.454545312998246
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,0,0.0,0.5,0.0715097039937973,0.06312925170068028,1378.8784870951622,0.1402253955602646,702.0,1.0227268763950892
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,1,0.24997732426303854,0.7499773242630385,0.09697487950325012,0.06621315192743764,1291.8274471812206,0.2597200870513916,706.0,7.159090625996492
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,2,0.4999546485260771,0.9999546485260771,0.11725134402513504,0.08689342403628118,1151.8198678845845,0.4205045998096466,786.0,31.704545624402105
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,3,0.7499319727891156,1.2499319727891156,0.13198335468769073,0.10603174603174603,1437.9517775627614,0.39848360419273376,788.0,24.545454687001754
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,4,0.9999092970521541,1.4999092970521541,0.11870966106653214,0.09605442176870749,1258.7187533414485,0.544561505317688,396.0,50.11363562759088
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,5,1.2498866213151927,1.7498866213151927,0.07438218593597412,0.09006802721088436,1224.409025442775,0.23219574987888336,702.0,35.7954543755979
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,6,1.4998639455782312,1.9998639455782312,0.09118322283029556,0.08634920634920636,1305.3482876214632,0.15014801919460297,700.0,1.0227268763950892
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,7,1.7498412698412698,2.2498412698412698,0.16699065268039703,0.06594104308390022,1087.749096700234,0.2132187783718109,616.0,1.0227268763950892
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,8,1.9998185941043083,2.4998185941043083,0.18174606561660767,0.054240362811791384,1148.8043300523111,0.46415838599205017,588.0,5.113636873206314
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,9,2.249795918367347,2.749795918367347,0.14202336966991425,0.053514739229024944,1042.4496610134222,0.26493358612060547,520.0,5.113636873206314
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,10,2.4997732426303854,2.9997732426303854,0.21043828129768372,0.049977324263038546,1075.1343197230535,0.4686183035373688,522.0,0.0
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,11,2.749750566893424,3.249750566893424,0.21961276233196259,0.05242630385487528,1002.2680961710694,0.5646480321884155,522.0,7.159092183015784
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,12,2.9997278911564624,3.4997278911564624,0.1248534619808197,0.06276643990929705,1264.2578964849542,0.16289907693862915,524.0,28.63636437240912
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,13,3.249705215419501,3.749705215419501,0.1321803331375122,0.058049886621315196,1426.5305409864632,0.3538217544555664,518.0,20.454545001594386
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,14,3.4996825396825395,3.9996825396825395,0.2094086855649948,0.05405895691609977,1415.0815112288888,0.5485088229179382,516.0,0.0
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,15,3.749659863945578,4.2496598639455785,0.19046621024608612,0.0563265306122449,1380.288207016395,0.30664825439453125,510.0,23.522725942183513
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,16,3.9996371882086166,4.499637188208617,0.10524308681488037,0.04653061224489796,1611.9182182229415,0.18838532269001007,448.0,23.522725942183513
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,17,4.249614512471656,4.749614512471656,0.0930081382393837,0.04471655328798186,1291.5633029710477,0.24150893092155457,444.0,2.045454687001754
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,18,4.499591836734694,4.999591836734694,0.14944490790367126,0.05133786848072562,1110.2163262565116,0.1590946465730667,596.0,2.045454687001754
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,19,4.749569160997733,5.249569160997733,0.23116102814674377,0.05523809523809524,1090.2615079118866,0.48342201113700867,600.0,1.0227268763950892
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,20,4.999546485260771,5.499546485260771,0.231858029961586,0.05877551020408163,1209.7955275135885,0.3510124385356903,668.0,1.0227268763950892
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,21,5.24952380952381,5.74952380952381,0.2085709124803543,0.06058956916099773,1484.9516895630632,0.4874914884567261,672.0,4.090908128388074
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,22,5.499501133786848,5.999501133786848,0.23787564039230347,0.056961451247165534,1252.781406402055,0.32729774713516235,590.0,3.068180629185268
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,23,5.749478458049887,6.249478458049887,0.31229859590530396,0.05369614512471655,1080.5598545883834,0.5660154819488525,594.0,0.0
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,24,5.999455782312925,6.499455782312925,0.35741087794303894,0.05160997732426304,1150.088066617503,1.0959244966506958,594.0,3.068182497608418
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,25,6.249433106575964,6.749433106575964,0.27899056673049927,0.049160997732426305,1222.2659723519969,0.6408924460411072,526.0,2.0454549984056123
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,26,6.499410430839002,6.999410430839002,0.14937007427215576,0.05342403628117914,1375.12260432593,0.20649056136608124,494.0,25.568180317781408
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,27,6.749387755102041,7.249387755102041,0.1078832671046257,0.04897959183673469,1385.8870334879405,0.22423893213272095,442.0,33.74999906578842
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,28,6.999365079365079,7.499365079365079,0.12029419839382172,0.04009070294784581,1545.569172496437,0.3108521103858948,442.0,0.0
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,29,7.249342403628118,7.749342403628118,0.12107736617326736,0.04353741496598639,1530.131611610857,0.3525771498680115,442.0,0.0
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,30,7.499319727891156,7.999319727891156,0.1085721105337143,0.0436281179138322,1606.3159647362759,0.27628570795059204,442.0,0.0
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,31,7.749297052154195,8.249297052154194,0.1137499064207077,0.045714285714285714,1490.4624563976463,0.3168821334838867,444.0,3.068181563396843
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,32,7.999274376417233,8.499274376417233,0.14711326360702515,0.05877551020408163,1478.8452273535013,0.21393385529518127,444.0,4.090909062599649
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,33,8.249251700680272,8.749251700680272,0.16043464839458466,0.061587301587301586,1274.2645436255743,0.246133491396904,556.0,11.25
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,34,8.499229024943311,8.999229024943311,0.2546533942222595,0.055419501133786846,1154.923961075632,0.3794330358505249,596.0,10.227272500797193
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,35,8.749206349206348,9.249206349206348,0.2999708354473114,0.0563265306122449,1074.7059052830891,0.5768057107925415,598.0,3.068180629185268
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,36,8.999183673469387,9.499183673469387,0.242047980427742,0.059682539682539684,1353.6467360528811,0.49957266449928284,668.0,3.068180629185268
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,37,9.249160997732426,9.749160997732426,0.23431682586669922,0.05941043083900227,1305.236687885081,0.44588708877563477,670.0,3.068180629185268
2,DanNhi_02.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_02.wav,10.0,22050,1,441078,16,wav,38,9.499138321995465,9.999138321995465,0.3319151997566223,0.05596371882086168,1090.2680482950955,0.5491189360618591,592.0,3.068180629185268
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,0,0.0,0.5,0.0328957736492157,0.0653061224489796,1403.951551721918,0.0889536514878273,518.0,24.545454064194036
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,1,0.24997732426303854,0.7499773242630385,0.09926489740610123,0.06494331065759637,942.0936141074474,0.26410171389579773,432.0,13.295453752790179
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,2,0.4999546485260771,0.9999546485260771,0.11085233092308044,0.06884353741496599,1333.9446620185474,0.29614418745040894,388.0,11.249999065788424
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,3,0.7499319727891156,1.2499319727891156,0.08739807456731796,0.0799092970521542,1723.7957289544338,0.47976937890052795,354.0,22.49999937719228
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,4,0.9999092970521541,1.4999092970521541,0.09125877916812897,0.07337868480725623,1690.5974945034638,0.3690126836299896,690.0,11.25000031140386
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,5,1.2498866213151927,1.7498866213151927,0.06298904865980148,0.07900226757369615,1608.908724432155,0.21019724011421204,694.0,24.545453129982462
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,6,1.4998639455782312,1.9998639455782312,0.053385376930236816,0.06666666666666667,1380.0185073010964,0.10121108591556549,692.0,27.613634693379304
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,7,1.7498412698412698,2.2498412698412698,0.08718652278184891,0.04625850340136054,933.8056375125863,0.28213223814964294,434.0,3.068181563396843
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,8,1.9998185941043083,2.4998185941043083,0.08102236688137054,0.03963718820861678,844.8346055938732,0.2531853914260864,430.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,9,2.249795918367347,2.749795918367347,0.04110901057720184,0.05868480725623583,1235.6211403388554,0.11482927948236465,382.0,46.02272594218351
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,10,2.4997732426303854,2.9997732426303854,0.03251013532280922,0.0746485260770975,1402.3821927457295,0.17190201580524445,694.0,84.8863615697744
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,11,2.749750566893424,3.249750566893424,0.029565177857875824,0.062040816326530614,1049.5819277617159,0.123298279941082,520.0,28.636362503985968
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,12,2.9997278911564624,3.4997278911564624,0.02140399068593979,0.0508843537414966,1076.0357845684077,0.0697210505604744,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,13,3.249705215419501,3.749705215419501,0.017670288681983948,0.05061224489795919,1060.2183275728773,0.06667838990688324,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,14,3.4996825396825395,3.9996825396825395,0.01724802888929844,0.0509750566893424,987.305087591173,0.05824105069041252,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,15,3.749659863945578,4.2496598639455785,0.028878379613161087,0.053877551020408164,1156.0483911390081,0.11183542013168335,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,16,3.9996371882086166,4.499637188208617,0.029178470373153687,0.054603174603174605,1208.043298614023,0.08909996598958969,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,17,4.249614512471656,4.749614512471656,0.03002406843006611,0.04970521541950113,1094.5737188887906,0.09718965739011765,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,18,4.499591836734694,4.999591836734694,0.054919783025979996,0.048072562358276644,1162.233731218536,0.17201197147369385,520.0,0.0
3,DanNhi_03.wav,D:\Code\test\CSDLDPT\csdldpt_string_instrument\data\data_all\DanNhi_03.wav,10.0,22050,1,441078,16,wav,19,4.749569160997733,5.249569160997733,0.06563718616962433,0.04834467120181406,1192.133178246256,0.23090362548828125,520.0,3.068182497608418
